,address,company
4524,北京市朝阳区望京诚盈中心3号楼10层,北京米树科技有限公司
4525,北京市东城区朝内大街188号鸿安大厦,北京金源动力信息化测评技术有限公司
4527,北京市海淀区北太平庄路18号城建大厦,上海欢岳网络科技有限公司北京分公司
4528,北京市朝阳区东三环弘燕路10号德元九和大厦908,北京快创互娱网络科技有限公司
4529,北京市朝阳区酒仙桥中路10号星科大厦C座4层,汇中泰德投资有限公司
4531,西城区西单,北京德亚维科技有限公司
4535,北京市朝阳区化工路 地铁七号线化工站C口南150米 云享客联合办公2-4F（蘑菇青年社区隔壁）,上海迈外迪网络科技有限公司北京分公司
4536,北京市海淀区中关村南大街乙12号院天作国际1号楼B座602,智慧农科信息技术有限公司
4538,海淀区丹棱街18号508室,长扬科技(北京)有限公司
4540,北京市朝阳区东亿国际传媒产业园,北京橘梦科技有限公司
4542,北京市朝阳区东方东路19号亮马桥外交办公大楼D1栋602,北京中健祥电子科技有限公司
4543,北京市朝阳区工人体育场北路8号三里屯SOHO办公C座16层,北京光云动漫文化有限公司
4544,新疆乌鲁木齐市北京南路40号附1号,中国科学院新疆理化技术研究所
4546,北京元和医学检验所有限公司,北京元和医学检验所有限公司
4548,北京市海淀区中关村南大街甲6号15层 1505室,北京博晓通科技有限公司
4549,北京市朝阳区来广营诚盈中心,北京一览科技有限公司
4554,北京市海淀区学院路甲5号768创意产业园B座6号门3032,北京的卢深视科技有限公司
4556,北京市海淀区学院路5号768创意产业园B座6号门3032室,北京的卢深视科技有限公司
4557,北京市朝阳区景华南街5号远洋光华国际C座1506,骑士联盟(北京)信息服务有限公司
4561,朝阳区光华路SOHO2 3Q,北京天笑科技有限公司
4562,亦庄,北京森艾电子技术有限公司
4563,北京市海淀区北四环西路58号理想国际大厦708,金雅拓（Euronext NL 0000400653 GTO）
4564,北京西城区新德街20号,北京四中龙门网络教育技术有限公司
4565,北京市朝阳区红军营南路媒体村天畅园8号楼404,北京桔牛科技有限公司
4566,北京市海淀区学院路29号,西安惠雷通信科技有限公司
4567,北京市石景山区金融街长安中心2号楼1607-1608室,邦百家(北京)科技有限公司
4571,北京市西城区月坛大厦/天津河西区平安大厦,天弘基金管理有限公司
4572,北京市海淀区,北京汇智恒通科技有限公司
4573,北京市朝阳区北三环东路28号18层1818室,休食哥连锁超市股份有限责任公司
4574,北京市朝阳区酒仙桥北路甲10号院106号楼（电子城IT产业园内）荣之联大厦3层,北京车网互联科技有限公司
4575,回龙观创客广场A座427,北京得瑞领新科技有限公司
4577,北京市朝阳区建国路108号海航实业大厦,上海睿泰企业管理集团有限公司
4578,北京市新街口外大街8号院A座607室,北京艾信运通技术有限公司
4580,北京市海淀区西小口66号东升科技园B2楼6层,北京转转精神科技有限责任公司
4582,北京市东城区东长安街1号东方广场西一办公楼八层7室 ,资舟控股有限公司
4583,北京市海淀区上地十街辉煌国际,北京圣邦天麒科技有限公司
4586,北京市朝阳区百子湾路32号苹果社区北区5号楼一层东南侧,北京甜心良品网络科技有限公司
4592,北京市朝阳区金泉时代大厦3号楼916室,北京畅联九州科技有限公司
4593,成都市高新区软件园F区6栋5楼,成都侠客岛企业管理有限公司
4595,北京市海淀区宝盛南路1号院   奥北科技园20号楼9层,北京无限讯奇信息技术有限公司
4597,北京市海淀区天秀路古月园小区26号楼,元计算(北京)科技服务有限公司
4599,北京市海淀区西直门北大街32号枫蓝国际A座511室,北京卓成世纪科技发展有限公司
4601,北京市朝阳区东三环北路19号中青大厦1706/1707室,奥哲(北京)国际广告有限公司
4602,北京市丰台区广安路5号院国投财富广场5号楼7层,北京今日易购电子商务有限公司
4604,昌平区北农路2号华北电力大学国家大学科技园行政楼315室,北京信锚网络有限公司
4605,北京朝阳区望京SOHO塔1-B座1507室,北京雅森科技发展有限公司
4609,北京市海淀区北四环西路52号方正国际大厦12层,防特网信息科技（北京）有限公司
4611,北京市东城区广渠门白桥大街15号嘉禾国信大厦A/B电梯701室,乐影网
4614,北京市东城区东直门外斜街56号院文创园103室,宁波观复文化有限公司北京分公司
4616,中关村,上海康缦投资有限公司
4624,朝阳望京地铁站附近,北京天维科技有限公司
4630,北京市东城区朝阳门银河SOHO D座51102、51103 地铁2号线、6号线G口出,南京云帐房网络科技有限公司
4631,北京市东城区朝阳门银河SOHO  D座11层 51102,南京云帐房网络科技有限公司
4632,北京市朝阳区广渠路3号竞园商九,北京淘梦网络科技有限责任公司
4633,北京海淀区成府路华清商务会馆,北京超萌国际文化有限公司
4636,北京市朝阳区安定路33号化信大厦A座1009,北京蜂鸟视图科技有限公司
4637,北京市东城区,北京华翔联信科技有限公司
4638,创远路36号院朝来科技园14号楼5层,北京畅行信息技术有限公司
4644,北京市远洋国际中心C座1706室,钧云(上海)网络科技有限公司
4647,北京市海淀区西小口路66号中关村东升科技园北领地E-1、E-2座,有车（北京）新能源汽车租赁有限公司
4652,北京市朝阳区惠新东街甲2号住总地产大厦8层,三角兽(北京)科技有限公司
4654,北京市朝阳区霄云路28号2号楼网信大厦10层,北京联合货币兑换股份有限公司
4663,海淀区农大南路硅谷亮城4号楼705,北京大刚信息科技有限公司
4664,北京市朝阳区媒体村天翠园5号楼1单元302室,北京放马国际教育文化有限公司
4666,北京市东城区南河沿大街南湾子16号,无讼网络科技(北京)有限公司
4667,北京市朝阳区永安里建外soho西区12号楼2706,北京联云天下科技有限公司
4669,中关村soho  610室,北京华樾教育科技有限公司
4670,北京市朝阳区望京东园保利国际广场T3四层402,北京凯声文化传媒有限责任公司
4672,北京市东城区东四十条元嘉国际大厦3层303室,信用宝金融信息服务(北京)有限公司
4675,北京市朝阳区工体东路16号,中国图书进出口(集团)总公司
4680,北京市海淀区中关村大街59号人大文化大厦5层,中盈优创资讯科技有限公司
4682,北京市东城区鼓楼外大街27号飞创大厦,北京兴财信息技术有限责任公司
4687,北京市朝阳区建国路77号华贸中心3座6层603-605室,北京跃科人才服务有限公司
4688,北京市东城区和平里西街51号雍和壹中心A座4号楼 游族网络三,北京风火互娱科技有限公司
4691,丰台区丰台北路18号院恒泰中心写字楼C座22层,中冀投资股份有限公司
4693,北京市朝阳区东大桥路8号SOHO尚都北塔B座811,北京鸥桥世纪科技有限公司通州分公司
4695,北京/上海/深圳,北京华大九天软件有限公司
4697,中国北京市朝阳区白家庄东里23号A栋,北青传媒股份有限公司
4698,北京市朝阳区广顺大街16号东煌大厦B座19层,易到用车
4699,北京市朝阳区望京方恒国际C座1707,北京睦合达信息技术股份有限公司
4701,北京市海淀区中关村科学院南路10号,北京中科晶上科技有限公司
4705,北京海淀区杏石口路65号益园C区11号楼西段二层,北京基石生命科技有限公司
4706,北京市海淀区中关村南大街甲6号铸诚大厦1301,萝卜太辣(北京)科技有限公司
4708,北京海淀区中关村鼎好大厦A-801,北京蓝海巨浪科技有限公司
4713,北京市朝阳区裕民路甲3号,国家网络安全应急工程技术研究中心
4714,北京市海淀区中关村南路2号骏马国际写字楼5层,北京品科技术有限公司
4717,北京市海淀区清华科技园科技大厦C座18层,启迪汇智(北京)投资管理有限公司
4718,北京市海淀区永定路88号8层A02,北京全信科工科技发展有限公司
4722,北京市海淀区上地东路35号颐泉汇写字楼1-222室,北京铂金智慧网络科技有限公司
4725,北京市朝阳区来广营诚盈中心3号楼,北京一览科技有限公司
4726,北京东城区和平里东街11号8号楼10层D区,北京元心科技有限公司
4728,北京市朝阳区常营常惠路6号V中心E座1218室,北京粒子互娱网络科技有限公司
4731,北京市朝阳区安定路化信大厦,北京优天下科技股份有限公司
4734,北京市朝阳区三元桥曙光西里甲1号第三置业大厦B-1706,北京知因智慧数据科技有限公司
4735,北京市海淀区上地东路29号留学生创业园二标B座5层,东方宇阳信息科技(北京)有限公司
4742,北京-海淀区-上地信息路22号-上地科技综合楼东区2层,北京仁光科技有限公司
4744,北京中恒国信百联信息技术有限公司,北京中恒国信百联信息技术有限公司
4745,北京海淀区上地五街,北京志联利盟科技发展有限公司
4746,北京市海淀区中关村南湖北大厦18层,北京象翌微链计算技术有限公司
4747,北京市海淀区宝盛南路1号奥北科技园20号楼8层南,北京格灵深瞳信息技术有限公司
4751,北京市海淀区中关村南大街甲18号北京国际大厦C座13层,北京数洋智慧科技有限公司
4752,北京市西城区合生财富广场,北京汉雅天诚教育科技有限公司
4758,东四十条,北京优在创信息技术有限责任公司
4763,王府井大街99号世纪大厦A座,中国船级社实业公司
4764,北京市丰台区丰台北路18号C座508室,首页大数据科技股份有限公司
4773,北京市朝阳区朝外大街20号联合大厦506,博易智讯（北京）信息技术有限公司
4774,北京市朝阳区北苑路甲13号院1号楼北辰泰岳大厦13层,北京安纳西科技有限公司
4775,北京市海淀区中关村东路95号自动化大厦4层,北京春天影视科技有限公司
4777,北京市海淀区银网中心B座10楼1017B,北京红赢科技有限公司
4780,北京市朝阳区大郊亭桥南街3号院1号楼朗姿大厦3层,北京中视启明文化传媒有限公司
4783,北京市海淀区西北旺东路10号院东区1号楼云计算创新基地107室,北京易捷思达科技发展有限公司
4787,北京市朝阳区朝外大街乙12号昆泰国际大厦2501,北京凯峰数据科技有限公司
4788,北京市朝阳区望京北路9号 叶青大厦,北京我爱出行科技服务有限公司
4789,北京市西城区木樨地白云路1号白云大厦1层国际合作中心,国诚信征信有限公司
4791,北京市海淀区知春路106号太平洋国际大厦16层1602室,北京秀友科技有限公司
4799,北京市朝阳区望京利泽中园二区203号洛娃大厦B座2层205室,双创普惠(北京)商贸有限公司
4802,北京市海淀区知春路9号坤讯大厦3层302室,北京福卡斯特信息技术有限公司
4803,北京市东城区东四南大街157号-6,叮当快药科技集团有限公司
4807,北京市朝阳区北苑路甲13号院北辰泰岳大厦1塔14层,北京国信安石科技有限责任公司
4808,北京市海淀区西直门北大街甲43号金运大厦B座9F,中企品研（北京）品牌顾问股份有限公司
4813,北京市朝阳区青年路7号院达美中心,北京都秀网络科技有限公司
4815,北京市丰台区南四环西路128号诺德中心2号楼1210室,北京贸促通国际资讯有限公司
4816,北京市海淀区西小口66号东升科技园B2楼,北京转转精神科技有限责任公司
4819,中关村软件园,北京学知汇科技有限公司
4821,北京朝阳门丰联广场,北京智教通联科技有限公司
4822,将台路5号普天创新园5号楼,北京青麦科技有限公司
4825,北京市朝阳区酒仙桥北路甲10号院106号楼荣之联大厦3层,北京车网互联科技有限公司
4831,北京市朝阳区西大望路甲12号国际广告产业园AB栋二层 妙健康,北京妙医佳信息技术有限公司
4833,北京市东城区东长安街1号东方广场西一办公楼八层7室,资舟控股有限公司
4836,北京市海淀区永泰庄甲一号综合楼建金商厦4层10-11,北京创源微致软件有限公司
4839,北京市朝阳区关东店28号宫霄国际中心11层(整层),北京筷易采供应链管理有限公司
4848,北京市朝阳区裕民路12号E1座617,昊天能源科技有限公司北京分公司
4850,北京市西城区新街12外大街28号A座5层,上海诺亦腾影视科技有限公司
4854,北京市海淀区西杉创意园,北京航宇创通技术股份有限公司
4858,北京市丰台区北京南站路2号院1号楼供销弘泰大厦14层,中金支付有限公司
4859,北京市海淀区中关村大街15-11号B2层C02室,北京缔联科技有限公司
4861,北京市朝阳区北苑路北美国际商务中心D座4层B区,赛亚人(天津)网络技术有限公司北京科技分公司
4863,北京市昌平区北大医疗产业园2号楼5层,北京吉因加科技有限公司
4864,中投元邦资产管理(北京)有限公司,中投元邦资产管理(北京)有限公司
4871,北京市海淀区农科院西路6号 江山控股大厦A座4层,北京市国路安信息技术股份有限公司
4872,北京市海淀区中关村东路66号世纪科贸大厦B座9层,布比(北京)网络技术有限公司
4875,北京市海淀区车道沟1号青东商务区C座3层,北京数字太和科技有限责任公司
4876,北京市朝阳区三丰北里1号悠唐国际A座8层,睿智合创(北京)科技有限公司
4892,北京市海淀区左岸工社11层1105,北京国承万通信息科技有限公司
4893,北京市海淀区中关村东路18号财智国际大厦C-1511,北京华生恒业科技有限公司
4895,北京市丰台区槐树岭4号院创成大厦5层,北京儒奥医疗科技有限公司
4896,北京市海淀区上地五街9号方正大厦,北京北大方正电子有限公司
4897,北京市朝阳区和平街北口（北京服装学院）3号楼317室,北京众智京鹭信息技术有限公司
4898,北京市海淀区中关村东路18号财智大厦A座16层,北京珞安科技有限责任公司
4899,虎特信息科技（上海）有限公司北京分公司,虎特信息科技(上海)有限公司北京分公司
4902,南京市高新开发区星火路10号人才大厦C座11楼,南京阿森泰科生物技术有限公司
4903,海淀区中关村大街1号海龙大厦3层,北京地平线信息技术有限公司
4905,北京市海淀区中关村南36号18层,北京象翌微链计算技术有限公司
4906,北京市海淀区中关村南大街湖北大厦18层,北京象翌微链计算技术有限公司
4910,北京市海淀区知春路,北京快跑信息科技有限公司
4911,北京市丰台区南四环西路186号汉威国际广场3区6号楼502,全讯汇聚网络科技(北京)有限公司
4912,北京市昌平区中关村生命科学园28号博达高科技大厦5层,北京毅新博创生物科技有限公司
4915,北京市海淀区成府路45号智造大街A座4层,昆仑智汇数据科技(北京)有限公司
4916,北京市西城区珠市口西大街105号,北京北箱信发包装有限公司
4918,北京市海淀区马甸东路17号金澳国际大厦18层,北京众荟信息技术股份有限公司
4939,北京市大兴区经济技术开发区景园北街2号7幢02号楼,北京亿隆汇诚投资管理有限责任公司
4947,北京市西城区西直门外大街金贸大厦A座1826,山海紫螺(北京)科技有限公司
4966,北京海淀安宁庄西三条雅美科技园A座一层,北京大千阳光数字科技股份有限公司
4975,光谷国际广场,北京得瑞领新科技有限公司
4978,海淀区知春路,北京宏达威爱教育科技有限公司
4979,中国北京市朝阳区建国路甲92号世茂大厦24层,中国广视索福瑞媒介研究有限责任公司
4984,北京市海淀区花园东路15号旷怡大厦602,北京和立健信科技有限公司
4992,北京市海淀区北四环保福寺桥中关村东路66号世纪科贸大厦或北京市丰台区南四环西路188号一区5号楼(园区),北京铁道工程机电技术研究所股份有限公司
5001,北京市海淀区知春路锦秋国际大厦B座,北京多格科技有限公司
5003,北京朝阳区广顺北大街33号院一号楼福码大厦B座12层和A座19层,世纪乐知（北京）网络技术有限公司
5006,北京市海淀区中关村大街15-11号创业公社B2-F01,大锤资产
5010,北京市朝阳区东三环中路20号乐成中心A座25层,众筹宝网络科技(北京)有限公司
5022,北京市海淀区北清路68号院8号楼1层106室,兴华永恒(北京)科技有限责任公司
5026,海淀区中关村南大街2号数码大厦A座28层,硅谷数模半导体(北京)有限公司
5027,北京市海淀区北四环中路229号-海泰大厦-西门北2层-盛世科技,北京盛世创先科技股份有限公司
5029,北京市朝阳区慈云寺,润开(北京)科技有限公司
5032,北京市北京经济技术开发区宏达北路12号创新大厦B座3区418,北京安百胜生物科技有限公司
5041,北京市西城区长椿街3号院内3号楼2层,瑞林嘉驰（北京）基金管理股份有限公司
5042,北京市海淀区清华科技园学研大厦B1005、1007室,北京得意音通技术有限责任公司
5043,北京市海淀区中关村大街甲38号1号楼B座9层050号,北京红赢科技有限公司
5045,北京市朝阳区青年路达美中心T4栋15层,北京奋青榜科技有限公司
5046,北京市北京经济技术开发区经海二路29号院1号楼1层101室,驭风翔云(北京)航空科技有限公司
5047,北京市朝阳区芍药居35号,国家安全生产监督管理总局信息研究院
5054,北京市朝阳区酒仙桥中路18号国投信息产业科技园,人人公司（Renren Inc．）
5059,北京昌平沙河北京科技经营管理学院 东时教育,北京名博教育科技有限公司
5069,北京市海淀区中关村南大街12号天作国际中心A座9层,科盾科技股份有限公司北京分公司
5070,北京市朝阳区酒仙桥12号兆维大厦8层,北京迅达云成科技有限公司
5072,北京石景山路乙18号院,国广东方网络(北京)有限公司
5073,北京市朝阳区北苑媒体村天畅园C8号楼1502,北京智尚美品牌科技有限公司
5075,北京市海淀区成府路28号优盛大厦A座15层,北京昆仑联通科技发展股份有限公司
5079,北京市海淀区北三环中路43号院,北京春秋永乐文化传播股份有限公司
5092,北京市海淀区上地东路1号盈创动力E座701,扬州新讯科技有限公司北京分公司
5095,北京财佰通创新科技研究院有限公司,北京财佰通创新科技研究院有限公司
5103,北京市朝阳区清河营南街7号院华贸天地,北京中浦天投科技有限公司
5105,东城区朝阳门,北京中软联动科技有限公司
5107,北京西城区宣武门外大街甲1号环球财讯中心B座4层,中国供销农产品批发市场控股有限公司
5108,北京市海淀区中关村东路18号中心座3201,北京中存超为科技有限公司
5110,回龙观地铁站附近,北京唯泰立管理咨询有限公司
5111,北京市朝阳区望京浦项中心7C-7D（面试携带身份证需在大堂登记）,北京烽火万家科技有限公司
5112,北京市海淀区海淀大街38号银科大厦,北京中联创投电子商务有限公司
5115,北京,宝清县虎盟网络科技有限公司
5117,海淀区学院路30号科大天工大厦A座20层,梆梆金服(北京)科技有限公司
5119,北京市海淀区上地信息路甲28号科实大厦A座08C1室,北京东方飞鸿新元信息技术有限公司
5121,北京市朝阳区 安定路33 号化信大厦A座1102室,中科博宏(北京)科技有限公司
5122,北京市朝阳区定福庄东街1号中国传媒大学（主校区）42号楼2层,北京大学创新研究院
5124,北京市海淀区中关村东路8号东升大厦,北京允睿讯通科技有限公司
5125,北京市海淀区上地信息产业基地信息路7号弘源首著1号楼501室,北京炎黄盈动科技发展有限责任公司
5126,北京市朝阳区北苑路91号慈铭大厦A办公区4027-4028,北京医拍智能科技有限公司
5127,北京市朝阳区大屯里317号金泉时代广场1单元1211室,北京医拍智能科技有限公司
5132,北京市,昶鑫国际投资控股(北京)有限公司
5133,北京市海淀区东北旺西路8号院25号楼立思辰大厦,北京立思辰科技股份有限公司
5134,北京市海淀区科贸电子城B座10层,智融信远(北京)科技有限公司
5135,北京市海淀区西三环北路27号北科大厦11层西区,北京易麦克科技有限公司
5137,北京市海淀区上地信息路11号1栋1层104～106室,北京敏思科技有限公司
5140,北京市丰台区右安门东庄幸福二巷18号院,天平阳光文化传媒(北京)有限公司
5142,北京市海淀区花园路2号院4号楼503室,天津中科虹星科技有限公司
5144,北京市海淀区西小口中关村东升科技园B2号楼A区3层,北京忆恒创源科技有限公司
5149,北京市海淀区上地七街信息路1号国际创业园A栋5层,北京国基科技股份有限公司
5153,北京,西安睿群信息技术有限公司
5154,北京市海淀区 上地信息路1号 国际创业园A座4层,北京国基科技股份有限公司
5159,北京市丰台区北京南站路2号院1号楼供销弘泰大厦13层、14层、15层,中金支付有限公司
5160,北京市亦庄经济技术开发区经海一路科创14街20号院2号楼 中,中金支付有限公司
5169,北京市海淀区中关村科技园11号楼中科大洋大厦3层,北京人人时代科技有限公司
5174,北京,北京科锐创仕企业管理咨询有限公司
5179,上地开拓路1号汇苑开拓大厦西门B座A01层1021,北京首金中小微企业金融服务有限公司
5180,北京市海淀区上地金隅嘉华大厦E座,北京上元信安技术有限公司
5182,北京市海淀区成府路28号优盛大厦,北京云杉世纪网络科技有限公司
5184,北京市朝阳水南庄壹号,万摩数字科技(北京)有限公司
5186,北京市海淀区交大东路31号院C座3层（质量管理学院）,微诺时代(北京)科技股份有限公司
5194,北京市朝阳区东大桥路甲8号尚都国际中心A座（规模较大，多处办公，含开发区及分子公司）,网家科技有限责任公司
5209,北京市海淀区,智擎信息技术（北京）有限公司
5211,北京市 海淀区,智擎信息技术（北京）有限公司
5220,北京市西城区鼓楼西大街铸钟胡同50号,北京信复创值投资管理有限公司
5222,北京市海淀区北土城西路197号北京联合大学应用文理学院,联科集团-联智科技（北京）有限公司
5223,北京市海淀区西二旗西路2号院领秀新硅谷B区71号楼107室,北京炫我科技有限公司
5224,北京市朝阳区工体北路甲二号  盈科中心裙房办公楼1-4层,北京猎户星空科技有限公司
5226,中国北京朝阳区亮马桥路32号 北京高斓大厦1220室,北京科安德网络技术有限公司
5227,北京市海淀区上地三街嘉华大厦F座203,银科环企软件(苏州)有限公司
5228,北京市海淀区北坞村路北坞创新园中区六号楼,诺华视创电影科技(江苏)股份有限公司北京分公司
5231,北京市丰台区洋桥12号院3层至19层 ,北京值得买科技股份有限公司
5232,北京市海淀区知春路7号致真大厦C座14层,中电数据服务有限公司
5233,北京市朝阳区望京阜通东大街1号望京soho，塔2，B座20层,北京陌陌信息技术有限公司
5234,北京市朝阳区建外SOHO东区8号楼1802室,北京优旅网络科技有限公司
5236,北京市东城区朝阳北大街8号富华大厦D座8层,乐约信息科技(上海)有限公司
5237,北京市朝阳区望京街9号望京国际中心F座A218,北京图盟科技有限公司顺义分公司
5238,北京市海淀区上地三街9号嘉华大厦901,北京威努特技术有限公司
5239,北京市海淀区上地信息路1号国际创业园,北京艾科网信科技有限公司
5244,朝阳区红军营南路天朗园C座汇中广场3层,北京拓课网络科技有限公司
5247,北京市海淀区中关村丹棱街18号创富大厦7层,朴新教育科技集团有限公司
5248,北京市朝阳区三元桥第三置业大厦B-2801,北京牛投邦科技咨询有限公司
5251,北京市朝阳区望京悠乐汇E座,中帮金融服务外包(北京)有限公司
5252,顺义区双河大街99号北京汽车研发基地,北京汽车集团有限公司新技术研究院
5253,北京市朝阳区东三环北路6号 汇佳大厦7层,时代嘉华(中国)科技有限公司
5254,北京市朝阳区三里屯SOHO写字楼C座20层,北京该亚科技股份有限公司
5255,北京市环湖小镇西商6号,银弗(北京)科技有限公司
5256,北京市朝阳区太阳宫大厦21层,北京小唱科技有限公司
5257,朝阳区东三环北路19号中青大厦,媒之易(北京)网络科技有限公司
5262,北京市海淀区王庄路1号清华同方科技广场,北京朗势科技有限公司
5263,北京市朝阳区四惠东通惠大厦A座501,中望金服信息科技(北京)有限公司
5264,北京市海淀区西小口路66号中关村东升科技园C-2号楼二层202c室,北京致臻智造科技有限公司
5266,北京市朝阳区通惠河北路31号泰珍嘉大厦6层,北京指尖美景传媒广告有限公司
5267,北京市海淀区西三环北路11号海通时代商务中心A3栋4层,北京天安未来科技有限公司
5269,北京市海淀区西三环世纪经贸大厦B座1506,华软盛世(北京)科技有限公司
5270,北京市海淀区中关村南大街2号数码大厦A座2001,统一通信（苏州）有限公司
5272,北京市海淀区上地信息路甲28号科实大厦D座601,北京维泰明辉信息技术有限公司
5276,北京市海淀区上地西路6号联想北研大厦,北京联想超融合科技有限公司
5279,北京市海淀区中关村南一条四号轩宇信息5层,北京轩宇信息技术有限公司
5281,和平区南堤西路905号中海国际中心,沈阳艾尔时代科技发展有限公司
5283,北京市丰台区南四环西路188号7区18号楼 中电传媒大厦,中国电力传媒集团有限公司
5284,海淀区邓庄南路9号,中国科学院空间应用工程与技术中心
5286,北京市海淀区皂君庙14号院1号楼3层,北京全网数商科技股份有限公司
5287,北京市海淀区清华科技园科技创业大厦806A,北京世纪鼎点软件有限公司
5290,成都锦江区滨江东路9号香格里拉办公大楼18楼,成都美和教育咨询有限公司
5293,北京市海淀区高粱桥斜街59号院2号楼305室,北京新联铁集团股份有限公司
5294,北京市东城区白桥大街15号嘉禾国信大厦9层,北京东方金信科技有限公司
5296,北京市朝阳区佳境天城大厦B座2305室,北京阿拉丁未来科技有限责任公司
5297,安徽省合肥市高新区创新产业园二期H8栋,北京顺源开华科技有限公司
5299,朝阳区住邦2000,上海华点云生物科技有限公司
5301,锐创大厦,北京清英咨询有限公司
5304,昌平区东小口镇马连店村流星花园一区66号楼03A,凡特仁(北京)科技有限公司
5308,北京市海淀区中关村南大街铸诚大厦1304,北京太阳园科技有限公司
5310,朝阳区阜安路与宏泰东街交汇处（五元桥西南侧大望京公园旁）望京保利国际广场T2-301,北京掌付科技有限公司
5311,朝阳三元桥天元港中心B座,彩虹无线(北京)新技术有限公司
5315,北京海淀区上地信息路,北京天酬视觉企业形象设计有限公司
5316,北京市朝阳区望京科技创业园F座2层,八爪鱼互动(北京)科技有限公司
5317,北京海淀,南方科技大学
5319,北京市海淀区清华同方科技广场B座902,珠海安润普科技有限公司
5323,北京市海淀区上地中关村软件园一期9号楼,北京艾瑞思机器人技术有限公司
5325,北京市海淀区复兴路21号1幢七层北701,北京融汇金信信息技术有限公司
5326,北京市丰台区汽车博物馆东路通号产业园,北京通号国铁城市轨道技术有限公司
5329,北京市海淀区罗庄北里锦秋家园9#504,安泰得(北京)软件科技有限公司
5330,北京市朝阳区建国路77号华贸中心3号写字楼1201A,北京三点一刻科技有限公司
5331,北京市海淀区西四环中路16号院7号楼15层,北京航天云路有限公司
5333,北京市海淀区人大北路33号大行基业大厦1606,北京社文科技有限公司
5335,北京市朝阳区西大望路1号温特莱中心B座1608,中金云金融(北京)大数据科技股份有限公司
5339,北京丰台区嘉城商务中心D座,北京巨龙伟业投资管理有限公司
5340,北京市朝阳区望京soho-T3-B座31层,北京触控科技有限公司
5344,北京市中关村南三街6号中科资源大厦南楼四层,北京柏谊信息科技有限公司
5347,北京市朝阳区建国门外大街1号国贸写字楼,重庆誉存大数据科技有限公司
5349,北京广益三文教育科技有限公司,北京广益三文教育科技有限公司
5350,北京市朝阳区建国路79号华贸写字楼2座1407室,北京瑞合海跃品牌策划有限公司
5352,北京市丰台区南四环西路128号诺德中心2座25层2507,北京华创互联科技股份有限公司
5358,"北京市东城区朝阳门银河soho,d座6层50605",北京招通致晟软件技术有限公司
5359,北京市昌平区TBD云集中心,北京信联科汇科技有限公司
5360,北京市朝阳区光华路4号东方梅地亚C座1510,北京爱接力科技发展有限公司
5373,中国北京经济技术开发区荣昌东街甲1号,中国机动车辆安全鉴定检测中心
5374,北京市朝阳区建国路56号天洋运河壹号D2栋,益科正润金控投资集团有限公司
5375,北京市朝阳区东五环内七棵树创意园C3,北京非凡影界文化传媒股份有限公司
5376,北京市海淀区上地五街九号方正大厦,北京北大方正电子有限公司
5377,北京市朝阳区地铁1号线永安里--华彬中心,北京奥金智策传媒科技有限公司
5379,北京市海淀区中关村东路1号清华科技园科技大厦A座18层,人人贷商务顾问(北京)有限公司
5381,北京市海淀区海淀新技术大厦10层1000,先花信息技术(北京)有限公司
5382,朝阳区北三环东路8号静安中心1911,北京汉云优品科技有限公司
5383,海淀区邓庄南路9号中科院新技术基地,中国科学院空间应用工程与技术中心
5385,北京市海淀区北清路68号用友软件园B座,北京用友审计软件有限公司
5390,北京市北清路1号珠江摩尔大厦6号楼（生命科学园地铁站北500米）,互腾(北京)科技有限公司
5391,北京市昌平区沙河地铁站,北京瑞合实创科技发展有限公司
5394,北京市朝阳区北三环东路甲2号京信大厦2421,北京蛙鸣华清环保科技有限公司
5395,北京市东城区东直门内大街6-1号楼,北京哈哈镜电子商务有限公司
5396,北京海淀区北坞村路23号北坞创新园北区五号楼,北京奇客创想科技股份有限公司
5400,北京市海淀区双清路甲79号配楼A515室,北京悦图遥感科技发展有限公司
5404,北京市西城区 西环广场,云天弈(北京)信息技术有限公司
5406,北京市海淀区西四环北路158号慧科大厦东区9层A室,北京远鉴科技股份有限公司
5407,北京市朝阳区东三环中路9号富尔大厦12层,成都动鱼数码科技有限公司
5408,昌平区回龙观科星西路106号院国风美唐,优保联(北京)科技有限公司
5410,北京市海淀区高里掌路翠湖科技园云中心12号楼,北京翼辉信息技术有限公司
5412,山东省临沂市北城新区IEC国际企业中心2431室,山东扬速电子商务集团有限公司
5415,新源南路8号启皓北京西塔11层,特斯联(北京)科技有限公司
5421,北京市海淀区车公庄西路乙19号十六层11号,航天中认软件测评科技(北京)有限责任公司
5423,北京市东城区王府井,北京择优文化传媒有限公司
5424,北京市朝阳区来广营广顺北大街5号融创产业园B座,北京书生云科技有限公司
5426,北京市朝阳区工体北路甲6号中宇大厦301,北京倍飞视国际视觉艺术交流有限公司
5428,北京市朝阳区望京街阜通东大街1号院望京SOHO T3B座 22层,北京睿智融科控股有限公司
5430,内蒙古呼和浩特市赛罕区东影南路博雅大厦三楼,内蒙古云科数据服务有限公司
5432,北京市朝阳区惠河南街国投尚科大厦1层112室,泰德网聚(北京)科技股份有限公司
5437,北京市朝阳区三元桥天元港中心A座10层,北京好赞移动科技有限公司
5441,北京市西城区木樨地白云路1号白云大厦1层,国诚信征信有限公司
5442,南通市经济技术开发区新东路9号智慧园,智锐达仪器科技南通有限公司
5446,北京市海淀区北四环西路中关村国际创新大厦508室,北京智云奇点科技有限公司
